Gene,p_value,fold_change
200903_s_at,4.000181840849083e-08,452.8635651162787
200904_at,0.10110185087087219,193.22824186046523
200905_x_at,4.1857068633345773e-10,1403.0042093023253
200906_s_at,0.05155825491290159,125.29850697674408
200907_s_at,0.03285672976257349,264.3897209302326
200908_s_at,0.2082556917877056,-15.586823255813954
200909_s_at,2.894839557335004e-07,1241.5504418604644
200910_at,1.093736360881475e-06,860.0950697674419
200911_s_at,0.003442388709052789,999.0741395348846
200912_s_at,2.115039404847708e-08,1468.3595348837212
200913_at,5.945138046778306e-08,230.14921395348836
200914_x_at,7.02759981009026e-08,519.3062325581398
200915_x_at,0.004560344752354831,413.45837209302294
200916_at,0.005437371236149588,256.24837209302325
200917_s_at,0.003539328242440892,40.12531627906979
200918_s_at,0.02117027576002521,169.86516279069764
200919_at,7.939614987059176e-05,389.4588139534885
200920_s_at,0.0021452198397176785,479.9303720930235
200921_s_at,7.238955471763531e-06,881.0813953488373
200922_at,3.2387942550638e-12,389.5066046511627
200923_at,2.1627424493257936e-08,1134.8063953488372
200924_s_at,1.2171858592447083e-05,76.14939534883723
200925_at,1.3621394483421721e-12,1269.9263953488376
200926_at,1.238899311011241e-06,2806.1651162790704
200927_s_at,3.996326258626861e-07,356.9055186046511
200928_s_at,1.189915855425508e-06,470.24704651162835
200929_at,2.015995914981959e-05,353.9270116279069
200930_s_at,1.1038631446869503e-08,30.305204651162782
200931_s_at,6.489587992714096e-07,1051.5962790697677
200932_s_at,2.8089612437126494e-08,175.9789813953489
200933_x_at,8.597767015026877e-10,3077.600000000002
200934_at,0.013572442476496803,458.7764883720931
200935_at,0.28063138357799533,11.016344186046496
200936_at,8.897101580547329e-08,2245.499162790697
200937_s_at,1.4328565996543527e-06,1541.8658139534891
200938_s_at,9.145891486870242e-06,204.93905348837217
200939_s_at,0.0002010341589977262,26.917244186046503
200940_s_at,0.005125084581025042,397.11183255813955
200941_at,0.0001560601623647575,634.0806976744184
200942_s_at,1.1971436880125317e-07,432.0337209302328
200943_at,7.509061051057637e-06,665.4685069767444
200944_s_at,0.0021931916992166236,1086.990511627906
200945_s_at,1.9300326388074627e-06,706.2821395348835
200946_x_at,1.7522632745849577e-10,596.3483720930226
200947_s_at,0.147077026866113,149.71748837209316
200948_at,8.032999372129227e-13,780.6061860465113
200949_x_at,0.00013219740523995723,848.2368139534883
200950_at,8.804624740804314e-07,527.9372325581396
200951_s_at,0.03163068856862309,22.745753488372088
200952_s_at,1.7071782600836668e-09,519.1994651162794
200953_s_at,9.543149315783484e-08,939.6492790697671
200954_at,1.5320676543929544e-05,194.68172093023256
200955_at,8.059550278781461e-08,806.4667441860472
200956_s_at,0.13908917863393036,39.66812558139537
200957_s_at,0.0014076413270513494,565.7062325581394
200958_s_at,1.518680539866337e-11,3013.607906976743
200959_at,1.0960200949555097e-05,612.8823255813955
200960_x_at,0.020128636072507894,334.291581395349
200961_at,7.639138272156468e-06,446.5146279069769
200962_at,4.021242604092293e-08,606.511
200963_x_at,6.528475789597911e-07,2414.7060465116274
200964_at,3.1802010085885975e-05,329.8454395348837
200965_s_at,1.1178456200933789e-05,1070.6635581395353
200966_x_at,1.9913552931852135e-06,983.8347209302324
200967_at,2.8977665223476296e-11,960.0187209302328
200968_s_at,8.030299991310746e-07,721.5742767441859
200969_at,0.00012170518464912694,497.1927209302328
200970_s_at,0.047267139917985784,59.20460465116284
200971_s_at,0.000643197060024788,347.76216279069774
200972_at,7.830963687140801e-05,1280.0357209302329
200973_s_at,0.02561063917711623,185.10133488372097
200974_at,0.029771777123122956,772.6902325581391
200975_at,5.323741996800443e-07,899.0590697674415
200976_s_at,7.569561810003482e-09,872.7711162790697
200977_s_at,0.0004688700069944975,352.4451627906976
200978_at,7.796592612597966e-05,1305.7785116279067
200979_at,0.000475201704686125,333.3040465116277
200980_s_at,2.5857856664703285e-08,807.6933953488369
200981_x_at,6.162477910601488e-09,1964.7390697674414
200982_s_at,6.640590306089999e-10,907.0028139534882
200983_x_at,1.352278554816562e-10,728.356558139535
200984_s_at,1.2969408055986272e-10,1242.984558139535
200985_s_at,2.356852947707183e-06,1129.554720930232
200986_at,5.76641328990016e-05,767.5645325581393
200987_x_at,0.005441919776663207,148.76188372093014
200988_s_at,9.765733976604177e-08,318.676558139535
200989_at,2.0912459266323992e-07,1257.9418372093028
200990_at,0.001133226697789068,100.31043255813947
200991_s_at,1.9926844864170044e-05,93.63612093023255
200992_at,3.0079163084756676e-11,938.9560000000001
200993_at,6.968722783059525e-08,619.9563488372094
200994_at,7.123980615019992e-08,549.1212325581396
200995_at,9.884025600455035e-10,387.39662093023253
200996_at,2.2732462158339024e-06,1245.9353953488367
200997_at,0.000124408315508765,728.4153023255815
200998_s_at,2.6145946543247363e-13,731.0137674418606
200999_s_at,1.9019115667792702e-07,726.7553255813953
201000_at,7.191195758212703e-14,1158.8037906976745
201001_s_at,0.003175875037222469,161.60974186046502
201002_s_at,2.8100770988568984e-07,572.2304186046512
201003_x_at,3.99386918719e-08,605.3623720930229
201004_at,5.826628093195738e-06,731.3156744186047
201005_at,0.004809718932034625,808.7948511627902
201006_at,0.00021005894536850697,98.98500232558138
201007_at,1.0779212430338678e-09,936.1126046511624
201008_s_at,0.006316508158279242,388.145288372093
201009_s_at,2.556172829534465e-08,1802.0723720930228
201010_s_at,0.00013465779934909556,1771.9199999999987
201011_at,0.018140278841110188,53.1244790697674
201012_at,0.0002118790636629663,1484.1103023255814
201013_s_at,5.056383847871631e-09,873.4023488372093
201014_s_at,5.926350136889473e-05,315.83071162790685
201015_s_at,0.00022704187474007785,251.21071162790693
201016_at,0.002174315739699448,193.15711627906973
201017_at,1.789397030942292e-06,295.6788372093024
201018_at,7.574753074944567e-07,598.4829302325584
201019_s_at,9.838096774358847e-05,555.9983488372095
201020_at,9.440693635528616e-13,672.1145581395349
201021_s_at,1.1310517548462865e-09,1101.893
201022_s_at,6.350697754869921e-06,1432.1327906976753
201023_at,3.3122254192294317e-09,872.2659534883719
201024_x_at,0.8528173498785063,-34.25053488372123
201025_at,8.752793989838785e-11,483.95658139534885
201026_at,0.0017438418692960929,307.16311627906964
